Velocity,Sinuosity,HeadingMean,Latency,rho_MeanHeading,rho_FinalPosition,rho_StartHeading,Time,StartHeading,FinalPosition,StartPosition,rho_StartPosition,Dist_Actual,Dist_StrtLine,Dist_Diff
5.93970401235096,0.6358818384533855,0.199294902659158,1.2333333333333334,0.7701132224545956,0.7902971993956325,0.22708134351631903,3.7535714285714286,0.0163907330578866,0.0884219070193841,-0.227697495791321,0.5820504978698579,18.99543945543491,11.035601217343716,7.959838238091191
5.201241147815828,0.6674246546034974,0.317908302825131,0.7416666666666667,0.7930797706217189,0.810022482910492,0.3536529750974879,3.6523809523809523,-0.0446028323269512,0.229608213608434,-0.0235183535442082,0.5685934584086151,17.00950076218861,10.82893327091568,6.180567491272929
4.795628337302507,0.6397087480301754,0.308252289642936,1.3071428571428572,0.8510828798544908,0.8515042216696148,0.5128991436637059,4.09047619047619,-0.305202781365669,0.255676344913463,-0.0271828876623222,0.5112580652351452,17.24686512310917,10.316076280590876,6.930788842518295
5.3518574215226105,0.6503464723510525,0.360166629979208,1.3476190476190477,0.8153172437283727,0.8027913739627761,0.44780271472422734,3.572619047619048,-0.414316278006399,0.263114594801946,-0.045007475748362,0.5501102538651307,17.223953917457624,10.56333586911298,6.660618048344645
5.2976277344523846,0.6598290175875386,0.237391200428383,1.1571428571428573,0.6955333942273559,0.6923004315945409,0.5142161414076971,3.9,-0.277989894080607,0.156454591165071,-0.297977338538886,0.43826685146026717,17.277985016207758,10.702882439465887,6.575102576741872
5.645889156470797,0.6346653851440417,0.425115080837355,1.505952380952381,0.8070043136356705,0.8215813600858037,0.26586187926334665,3.7095238095238097,0.0515219798276277,0.341902358748332,-0.196047121474991,0.48617945004942387,18.641724358103048,10.969800524267358,7.671923833835689
5.016192106273435,0.6303740504511647,0.617169832805933,0.8571428571428572,0.7522359350168674,0.7601479682854053,0.20227289947493313,3.830952380952381,0.826675365790304,0.482617890263,-0.396470583813185,0.541279795156333,18.21463752644718,10.936198725228786,7.278438801218394
5.532208377188596,0.6830040263101224,0.112364280047107,1.2202380952380953,0.7224535531924178,0.7378418659072967,0.5376561421520473,3.2869047619047618,-0.317017303993221,0.0416467934869,-0.0135672131174894,0.5717372495204682,15.845282001489386,10.239761398846843,5.605520602642542
4.9755180736191305,0.6616576958332554,0.367997699216175,0.9583333333333334,0.7706592320714599,0.783019017768288,0.5073979493882235,4.0095238095238095,0.145586540075567,0.278012853245563,-0.332744917570465,0.5773855004532652,18.042252012963083,11.327053008709036,6.715199004254048
5.2385025244393235,0.6582829790386536,0.45717930470631,0.8273809523809524,0.8081474069042927,0.8050093157326919,0.5392433726949122,3.636904761904762,-0.0244593711000974,0.349682375889938,-0.123810562967494,0.6629799410819958,16.974342017721874,10.402908564823042,6.57143345289883
5.285200333922843,0.6258079732654689,0.378956706358521,1.2083333333333333,0.794966483744033,0.7891841417107873,0.24660683811920206,3.8654761904761905,0.704868783896149,0.264948257052879,-0.366649652836789,0.5636501304802487,19.16321148516172,10.970338158631527,8.192873326530194
5.134755983243344,0.6314374897806455,0.13376770053865,1.3107142857142857,0.6839823374763007,0.6949588539874408,0.365390222756602,4.064285714285714,-0.218356039029867,0.085114099658853,0.0950601776552499,0.4973534288369361,18.443788069362334,10.878395701534583,7.565392367827752
5.152217428834165,0.6136067575327256,0.441436409576418,2.0488095238095236,0.733598343926455,0.773659741795219,0.4299817342173814,4.160714285714286,-0.166044346947651,0.347986305649905,0.0069866801497751,0.5609751733485501,19.463705615215993,11.221303893040965,8.242401722175028
6.092954797983083,0.6683421817996842,0.55648770635326,0.9738095238095238,0.7719737518836121,0.7443196733762827,0.3992795296480383,3.2976190476190474,0.203633080797456,0.471707926842728,0.0887776461910179,0.5011007586278955,17.317607977085295,10.788846580630496,6.528761396454801
5.898355560663415,0.6153246187392516,0.392415549277957,1.0738095238095238,0.6609698411147233,0.6598641159596755,0.23675226536357577,3.6011904761904763,0.377441674260705,0.281784163971569,-0.219937184319081,0.5450782291974274,19.042190038613477,10.802404751606403,8.239785287007074
4.827911257682224,0.6115480471396657,0.396651675021334,1.0285714285714287,0.7872015005146171,0.7958870135761021,0.2608992260655379,4.3011904761904765,0.0637630372863922,0.291885374006026,-0.287945427407693,0.5365683204364066,19.73208927652221,11.30164066638253,8.43044861013968
5.019835778001418,0.6664535154940591,0.401492734381852,1.0297619047619047,0.8165742804332511,0.8080879550492851,0.3465864849761434,3.7011904761904764,0.0936731959611961,0.317375923740276,-0.267282628549029,0.504147993455881,16.862689509803776,10.595892054967136,6.266797454836641
4.580656209329194,0.6551115449507542,0.410768231062843,1.1928571428571428,0.772364479956747,0.769072777270174,0.22014024442139637,3.926190476190476,0.079778476662867,0.337567915639846,-0.210924523058857,0.5406243986861887,16.77836460273682,10.551503545068709,6.22686105766811
5.446940557522798,0.6216024311627172,0.515909141413239,1.5380952380952382,0.837220291067287,0.8650323109507888,0.3581328845281235,3.869047619047619,0.135332544879553,0.451682714736349,0.04065413182947,0.5526152972089637,18.504439674286463,10.935388986262424,7.569050688024038
5.45154586387857,0.6953473225492708,0.357544558781547,1.5857142857142856,0.7914284781188995,0.8031168676673893,0.3761771670124036,3.4976190476190476,0.172681747624247,0.248734366550247,-0.409724696552196,0.5211217090935473,16.342705233286246,10.847061907880423,5.495643325405822
5.1542347710773395,0.6626987621864745,0.355306821112817,1.0714285714285714,0.7835913772322873,0.7546362985629809,0.306108787990532,3.5345238095238094,-0.48131095887727,0.274598495934894,-0.258594136219024,0.42237543556811646,17.371534150176117,10.88330937360807,6.488224776568048
